Store,Dept,Date,Weekly_Sales,IsHoliday
9,85,2012-09-14,914.95,False
9,87,2012-09-14,17188.38,False
9,90,2012-09-14,3192.08,False
9,91,2012-09-14,1043.68,False
9,92,2012-09-14,18600.46,False
9,95,2012-09-14,34591.81,False
9,96,2012-09-14,3284.82,False
9,1,2012-09-21,12392.13,False
9,2,2012-09-21,25030.06,False
9,3,2012-09-21,6829.69,False
9,4,2012-09-21,16752.63,False
9,5,2012-09-21,17752.0,False
9,6,2012-09-21,1946.54,False
9,7,2012-09-21,13861.73,False
9,8,2012-09-21,24543.14,False
9,9,2012-09-21,17567.31,False
9,10,2012-09-21,13307.7,False
9,11,2012-09-21,11135.91,False
9,12,2012-09-21,6967.35,False
9,13,2012-09-21,22997.4,False
9,14,2012-09-21,6269.38,False
9,16,2012-09-21,4957.17,False
9,17,2012-09-21,5476.36,False
9,18,2012-09-21,3485.12,False
9,19,2012-09-21,1771.24,False
9,20,2012-09-21,2120.64,False
9,21,2012-09-21,3360.32,False
9,22,2012-09-21,6435.51,False
9,23,2012-09-21,10560.02,False
9,24,2012-09-21,2498.28,False
9,25,2012-09-21,4340.83,False
9,26,2012-09-21,5583.78,False
9,27,2012-09-21,675.5,False
9,28,2012-09-21,166.59,False
9,29,2012-09-21,1756.49,False
9,30,2012-09-21,1207.1,False
9,31,2012-09-21,720.04,False
9,32,2012-09-21,4194.84,False
9,33,2012-09-21,2285.91,False
9,34,2012-09-21,5870.37,False
9,35,2012-09-21,529.1,False
9,36,2012-09-21,682.26,False
9,38,2012-09-21,68180.46,False
9,40,2012-09-21,29448.13,False
9,41,2012-09-21,1620.45,False
9,42,2012-09-21,2552.82,False
9,44,2012-09-21,4270.92,False
9,46,2012-09-21,6486.12,False
9,48,2012-09-21,2129.0,False
9,49,2012-09-21,13.91,False
9,52,2012-09-21,1789.73,False
9,54,2012-09-21,57.72,False
9,55,2012-09-21,6600.53,False
9,56,2012-09-21,1039.16,False
9,59,2012-09-21,21.14,False
9,60,2012-09-21,72.0,False
9,67,2012-09-21,3428.12,False
9,71,2012-09-21,464.75,False
9,72,2012-09-21,29998.94,False
9,74,2012-09-21,6924.34,False
9,79,2012-09-21,13133.29,False
9,80,2012-09-21,1.88,False
9,81,2012-09-21,2304.51,False
9,82,2012-09-21,9980.94,False
9,85,2012-09-21,710.14,False
9,87,2012-09-21,16782.58,False
9,90,2012-09-21,3131.3,False
9,91,2012-09-21,950.16,False
9,92,2012-09-21,18733.19,False
9,94,2012-09-21,10.62,False
9,95,2012-09-21,33393.24,False
9,96,2012-09-21,3496.35,False
9,1,2012-09-28,13772.7,False
9,2,2012-09-28,25489.13,False
9,3,2012-09-28,5755.68,False
9,4,2012-09-28,16771.27,False
9,5,2012-09-28,22562.63,False
9,6,2012-09-28,3571.34,False
9,7,2012-09-28,10782.69,False
9,8,2012-09-28,23578.45,False
9,9,2012-09-28,16044.45,False
9,10,2012-09-28,13175.41,False
9,11,2012-09-28,13068.64,False
9,12,2012-09-28,6464.79,False
9,13,2012-09-28,22884.9,False
9,14,2012-09-28,7353.91,False
9,16,2012-09-28,4390.04,False
9,17,2012-09-28,4992.91,False
9,18,2012-09-28,3156.92,False
9,19,2012-09-28,1607.25,False
9,20,2012-09-28,2408.69,False
9,21,2012-09-28,2958.98,False
9,22,2012-09-28,4761.52,False
9,23,2012-09-28,10742.42,False
9,24,2012-09-28,2453.95,False
9,25,2012-09-28,4813.72,False
9,26,2012-09-28,4476.99,False
9,27,2012-09-28,530.75,False
9,28,2012-09-28,223.34,False
9,29,2012-09-28,1478.83,False
9,30,2012-09-28,1647.92,False
9,31,2012-09-28,2027.26,False
9,32,2012-09-28,3821.52,False
9,33,2012-09-28,2555.57,False
9,34,2012-09-28,4863.5,False
9,35,2012-09-28,757.09,False
9,36,2012-09-28,307.31,False
9,38,2012-09-28,54601.96,False
9,40,2012-09-28,29119.23,False
9,41,2012-09-28,1850.13,False
9,42,2012-09-28,2966.18,False
9,44,2012-09-28,5546.19,False
9,46,2012-09-28,6601.3,False
9,48,2012-09-28,1052.0,False
9,49,2012-09-28,5.94,False
9,52,2012-09-28,1899.52,False
9,54,2012-09-28,28.92,False
9,55,2012-09-28,6796.64,False
9,56,2012-09-28,564.27,False
9,60,2012-09-28,72.0,False
9,67,2012-09-28,2666.07,False
9,71,2012-09-28,879.58,False
9,72,2012-09-28,28931.73,False
9,74,2012-09-28,7366.33,False
9,79,2012-09-28,13234.9,False
9,81,2012-09-28,2576.54,False
9,82,2012-09-28,9000.34,False
9,85,2012-09-28,1216.82,False
9,87,2012-09-28,13759.52,False
9,90,2012-09-28,3156.76,False
9,91,2012-09-28,998.95,False
9,92,2012-09-28,18333.69,False
9,95,2012-09-28,33119.87,False
9,96,2012-09-28,3763.21,False
9,1,2012-10-05,14787.3,False
9,2,2012-10-05,27504.15,False
9,3,2012-10-05,6029.48,False
9,4,2012-10-05,20344.13,False
9,5,2012-10-05,19312.49,False
9,6,2012-10-05,2262.6,False
9,7,2012-10-05,14451.87,False
9,8,2012-10-05,27052.74,False
9,9,2012-10-05,17044.07,False
9,10,2012-10-05,13891.52,False
9,11,2012-10-05,13060.6,False
9,12,2012-10-05,5952.93,False
9,13,2012-10-05,26262.9,False
9,14,2012-10-05,8570.88,False
9,16,2012-10-05,4059.49,False
9,17,2012-10-05,6296.33,False
9,18,2012-10-05,4776.26,False
9,19,2012-10-05,1461.16,False
9,20,2012-10-05,3650.81,False
9,21,2012-10-05,4236.45,False
9,22,2012-10-05,8162.75,False
9,23,2012-10-05,15968.91,False
9,24,2012-10-05,3716.14,False
9,25,2012-10-05,6032.84,False
9,26,2012-10-05,6561.29,False
9,27,2012-10-05,902.38,False
9,28,2012-10-05,254.3,False
9,29,2012-10-05,2423.77,False
9,30,2012-10-05,1378.54,False
9,31,2012-10-05,1275.59,False
9,32,2012-10-05,2736.1,False
9,33,2012-10-05,4226.76,False
9,34,2012-10-05,6730.69,False
9,35,2012-10-05,1395.33,False
9,36,2012-10-05,1039.57,False
9,38,2012-10-05,78550.82,False
9,40,2012-10-05,33159.2,False
9,41,2012-10-05,2074.6,False
9,42,2012-10-05,3288.15,False
9,44,2012-10-05,4188.13,False
9,46,2012-10-05,7123.02,False
9,48,2012-10-05,597.0,False
9,49,2012-10-05,25.0,False
9,52,2012-10-05,1927.2,False
9,54,2012-10-05,5.88,False
9,55,2012-10-05,7835.07,False
9,56,2012-10-05,1562.33,False
9,60,2012-10-05,99.0,False
9,67,2012-10-05,3160.07,False
9,71,2012-10-05,782.34,False
9,72,2012-10-05,38627.05,False
9,74,2012-10-05,7805.83,False
9,79,2012-10-05,14518.33,False
9,81,2012-10-05,2712.36,False
9,82,2012-10-05,11472.58,False
9,85,2012-10-05,779.66,False
9,87,2012-10-05,18536.53,False
9,90,2012-10-05,2954.65,False
9,91,2012-10-05,889.74,False
9,92,2012-10-05,20612.82,False
9,94,2012-10-05,158.98,False
9,95,2012-10-05,35189.41,False
9,96,2012-10-05,4306.43,False
9,1,2012-10-12,14626.09,False
9,2,2012-10-12,23249.88,False
9,3,2012-10-12,5566.0,False
9,4,2012-10-12,17294.36,False
9,5,2012-10-12,17887.4,False
9,6,2012-10-12,1972.28,False
9,7,2012-10-12,14163.97,False
9,8,2012-10-12,25671.8,False
9,9,2012-10-12,13830.42,False
9,10,2012-10-12,15006.96,False
9,11,2012-10-12,16743.56,False
9,12,2012-10-12,7024.12,False
9,13,2012-10-12,21972.7,False
9,14,2012-10-12,7931.56,False
9,16,2012-10-12,3692.98,False
9,17,2012-10-12,4693.4,False
9,18,2012-10-12,4476.13,False
9,19,2012-10-12,1446.22,False
9,20,2012-10-12,2142.99,False
9,21,2012-10-12,3721.43,False
9,22,2012-10-12,5918.57,False
9,23,2012-10-12,18031.08,False
9,24,2012-10-12,4140.56,False
9,25,2012-10-12,4951.01,False
9,26,2012-10-12,5492.41,False
9,27,2012-10-12,991.71,False
9,28,2012-10-12,335.31,False
9,29,2012-10-12,2208.03,False
9,30,2012-10-12,1435.6,False
9,31,2012-10-12,1650.04,False
9,32,2012-10-12,2475.41,False
9,33,2012-10-12,3854.66,False
9,34,2012-10-12,6386.26,False
9,35,2012-10-12,790.43,False
9,36,2012-10-12,1245.06,False
9,38,2012-10-12,77592.93,False
9,40,2012-10-12,30316.99,False
9,41,2012-10-12,2142.37,False
9,42,2012-10-12,3619.02,False
9,44,2012-10-12,3888.98,False
9,46,2012-10-12,6447.25,False
9,48,2012-10-12,2227.0,False
9,49,2012-10-12,70.0,False
9,52,2012-10-12,1414.71,False
9,55,2012-10-12,7032.15,False
9,56,2012-10-12,1173.58,False
9,59,2012-10-12,6.14,False
9,60,2012-10-12,99.0,False
9,67,2012-10-12,2974.21,False
9,71,2012-10-12,1055.12,False
9,72,2012-10-12,27356.79,False
9,74,2012-10-12,7330.61,False
9,79,2012-10-12,12049.4,False
9,81,2012-10-12,2526.96,False
9,82,2012-10-12,10219.41,False
9,85,2012-10-12,583.89,False
9,87,2012-10-12,15429.53,False
9,90,2012-10-12,3151.12,False
9,91,2012-10-12,698.84,False
9,92,2012-10-12,20285.74,False
9,94,2012-10-12,3.88,False
9,95,2012-10-12,32072.8,False
9,96,2012-10-12,3675.99,False
9,1,2012-10-19,15325.8,False
9,2,2012-10-19,26931.98,False
9,3,2012-10-19,5804.85,False
9,4,2012-10-19,18618.3,False
9,5,2012-10-19,18200.94,False
9,6,2012-10-19,2118.52,False
9,7,2012-10-19,12664.42,False
9,8,2012-10-19,25232.34,False
9,9,2012-10-19,12813.42,False
9,10,2012-10-19,13601.81,False
9,11,2012-10-19,14117.36,False
9,12,2012-10-19,6233.47,False
9,13,2012-10-19,24219.68,False
9,14,2012-10-19,7011.9,False
9,16,2012-10-19,4342.63,False
9,17,2012-10-19,5403.61,False
9,18,2012-10-19,5019.19,False
9,19,2012-10-19,1524.39,False
9,20,2012-10-19,2081.82,False
9,21,2012-10-19,3454.09,False
9,22,2012-10-19,6447.12,False
9,23,2012-10-19,10702.87,False
9,24,2012-10-19,2335.25,False
9,25,2012-10-19,4359.91,False
9,26,2012-10-19,3944.67,False
9,27,2012-10-19,716.37,False
9,28,2012-10-19,460.96,False
9,29,2012-10-19,1699.37,False
9,30,2012-10-19,1623.42,False
9,31,2012-10-19,701.47,False
9,32,2012-10-19,5333.75,False
9,33,2012-10-19,2553.78,False
9,34,2012-10-19,5038.94,False
9,35,2012-10-19,750.18,False
9,36,2012-10-19,496.82,False
9,38,2012-10-19,66380.13,False
9,40,2012-10-19,33330.87,False
9,41,2012-10-19,1086.5,False
9,42,2012-10-19,3996.22,False
9,44,2012-10-19,4324.85,False
9,46,2012-10-19,6793.64,False
9,48,2012-10-19,928.0,False
9,49,2012-10-19,55.0,False
9,52,2012-10-19,1626.08,False
9,55,2012-10-19,6603.49,False
9,56,2012-10-19,1010.86,False
9,60,2012-10-19,54.0,False
9,67,2012-10-19,3458.92,False
9,71,2012-10-19,917.98,False
9,72,2012-10-19,29913.68,False
9,74,2012-10-19,7113.08,False
9,79,2012-10-19,13628.79,False
9,81,2012-10-19,2637.69,False
9,82,2012-10-19,11299.5,False
9,85,2012-10-19,229.11,False
9,87,2012-10-19,13786.17,False
9,90,2012-10-19,3126.61,False
9,91,2012-10-19,923.6,False
9,92,2012-10-19,19304.95,False
9,94,2012-10-19,23.28,False
9,95,2012-10-19,34031.01,False
9,96,2012-10-19,3540.05,False
9,1,2012-10-26,20194.31,False
9,2,2012-10-26,24859.9,False
9,3,2012-10-26,5918.55,False
9,4,2012-10-26,18553.19,False
9,5,2012-10-26,21424.9,False
9,6,2012-10-26,2211.29,False
9,7,2012-10-26,13531.67,False
9,8,2012-10-26,24315.0,False
9,9,2012-10-26,14034.4,False
9,10,2012-10-26,13680.78,False
9,11,2012-10-26,14595.69,False
9,12,2012-10-26,7703.64,False
9,13,2012-10-26,22036.07,False
9,14,2012-10-26,7519.39,False
9,16,2012-10-26,3199.63,False
9,17,2012-10-26,4912.37,False
9,18,2012-10-26,8447.32,False
9,19,2012-10-26,1730.33,False
9,20,2012-10-26,3026.98,False
9,21,2012-10-26,3585.47,False
9,22,2012-10-26,5489.69,False
9,23,2012-10-26,14564.38,False
9,24,2012-10-26,3609.43,False
9,25,2012-10-26,4454.19,False
9,26,2012-10-26,4542.65,False
9,27,2012-10-26,776.43,False
9,28,2012-10-26,264.31,False
9,29,2012-10-26,2212.08,False
9,30,2012-10-26,1351.3,False
9,31,2012-10-26,1376.67,False
9,32,2012-10-26,3276.93,False
9,33,2012-10-26,3252.56,False
9,34,2012-10-26,5772.33,False
9,35,2012-10-26,934.73,False
9,36,2012-10-26,517.74,False
9,38,2012-10-26,62385.5,False
9,40,2012-10-26,30853.03,False
9,41,2012-10-26,1328.79,False
9,42,2012-10-26,3469.16,False
9,44,2012-10-26,4744.86,False
9,46,2012-10-26,6753.66,False
9,48,2012-10-26,654.0,False
9,49,2012-10-26,35.0,False
9,52,2012-10-26,1802.55,False
9,55,2012-10-26,7751.17,False
9,56,2012-10-26,830.57,False
9,59,2012-10-26,15.0,False
9,60,2012-10-26,108.0,False
9,67,2012-10-26,4032.72,False
9,71,2012-10-26,1274.55,False
9,72,2012-10-26,30555.0,False
9,74,2012-10-26,6826.07,False
9,79,2012-10-26,12637.94,False
9,81,2012-10-26,2592.77,False
9,82,2012-10-26,10562.22,False
9,85,2012-10-26,593.69,False
9,87,2012-10-26,12359.73,False
9,90,2012-10-26,3096.77,False
9,91,2012-10-26,914.84,False
9,92,2012-10-26,18310.28,False
9,94,2012-10-26,233.02,False
9,95,2012-10-26,32382.05,False
9,96,2012-10-26,4752.25,False
10,1,2012-09-14,30321.06,False
10,2,2012-09-14,99757.84,False
10,3,2012-09-14,21548.87,False
10,4,2012-09-14,45407.66,False
10,5,2012-09-14,42269.57,False
10,6,2012-09-14,5120.21,False
10,7,2012-09-14,42506.8,False
10,8,2012-09-14,85335.84,False
10,9,2012-09-14,60251.59,False
10,10,2012-09-14,47110.6,False
10,11,2012-09-14,24863.15,False
10,12,2012-09-14,7684.45,False
10,13,2012-09-14,61430.75,False
10,14,2012-09-14,34007.61,False
10,16,2012-09-14,21645.06,False
10,17,2012-09-14,25049.36,False
10,18,2012-09-14,1337.98,False
10,19,2012-09-14,2465.38,False
10,20,2012-09-14,13788.44,False
10,21,2012-09-14,7857.28,False
10,22,2012-09-14,22984.55,False
10,23,2012-09-14,53483.66,False
10,24,2012-09-14,8960.9,False
10,25,2012-09-14,17695.63,False
10,26,2012-09-14,14357.52,False
10,27,2012-09-14,3253.31,False
10,28,2012-09-14,800.73,False
10,29,2012-09-14,13376.98,False
10,30,2012-09-14,7906.78,False
10,31,2012-09-14,5027.94,False
10,32,2012-09-14,19154.02,False
10,33,2012-09-14,9171.25,False
10,34,2012-09-14,34942.82,False
10,35,2012-09-14,7316.08,False
10,36,2012-09-14,533.44,False
10,37,2012-09-14,3745.43,False
10,38,2012-09-14,87518.64,False
10,40,2012-09-14,95464.9,False
10,41,2012-09-14,23868.95,False
10,42,2012-09-14,12019.99,False
10,44,2012-09-14,9782.57,False
10,46,2012-09-14,43916.33,False
10,48,2012-09-14,2300.0,False
10,49,2012-09-14,18001.98,False
10,50,2012-09-14,4365.0,False
10,52,2012-09-14,4397.19,False
10,54,2012-09-14,81.6,False
10,55,2012-09-14,10420.7,False
10,56,2012-09-14,855.7,False
10,58,2012-09-14,2655.0,False
10,59,2012-09-14,279.46,False
10,60,2012-09-14,504.0,False
10,67,2012-09-14,10252.54,False
10,71,2012-09-14,14239.49,False
10,72,2012-09-14,107830.89,False
10,74,2012-09-14,35218.81,False
10,79,2012-09-14,35108.45,False
10,80,2012-09-14,135.83,False
10,81,2012-09-14,9355.89,False
10,82,2012-09-14,19454.68,False
10,83,2012-09-14,284.52,False
10,85,2012-09-14,2617.06,False
10,87,2012-09-14,26330.07,False
10,90,2012-09-14,13851.81,False
10,91,2012-09-14,11457.7,False
10,92,2012-09-14,50307.59,False
10,93,2012-09-14,982.62,False
10,95,2012-09-14,66570.53,False
10,96,2012-09-14,12336.2,False
10,97,2012-09-14,4931.76,False
10,1,2012-09-21,30872.22,False
10,2,2012-09-21,105282.5,False
10,3,2012-09-21,21625.71,False
10,4,2012-09-21,46075.05,False
10,5,2012-09-21,38609.11,False
10,6,2012-09-21,6194.45,False
10,7,2012-09-21,50399.14,False
10,8,2012-09-21,83915.42,False
10,9,2012-09-21,55717.61,False
10,10,2012-09-21,46756.39,False
10,11,2012-09-21,25421.8,False
10,12,2012-09-21,8649.56,False
10,13,2012-09-21,60853.2,False
10,14,2012-09-21,35114.17,False
10,16,2012-09-21,20310.4,False
10,17,2012-09-21,24117.41,False
10,18,2012-09-21,6629.76,False
10,19,2012-09-21,2820.81,False
10,20,2012-09-21,14672.66,False
10,21,2012-09-21,7914.39,False
10,22,2012-09-21,23433.65,False
10,23,2012-09-21,53112.83,False
10,24,2012-09-21,8823.04,False
10,25,2012-09-21,16647.97,False
10,26,2012-09-21,14145.96,False
10,27,2012-09-21,3615.05,False
10,28,2012-09-21,854.68,False
10,29,2012-09-21,14053.52,False
10,30,2012-09-21,9002.5,False
10,31,2012-09-21,4054.19,False
10,32,2012-09-21,15634.12,False
10,33,2012-09-21,8877.39,False
10,34,2012-09-21,34051.94,False
10,35,2012-09-21,6294.84,False
10,36,2012-09-21,333.72,False
10,37,2012-09-21,4064.21,False
10,38,2012-09-21,88964.54,False
10,40,2012-09-21,91925.86,False
10,41,2012-09-21,20882.86,False
10,42,2012-09-21,11424.25,False
10,44,2012-09-21,8931.74,False
10,46,2012-09-21,46056.29,False
10,48,2012-09-21,1261.0,False
10,49,2012-09-21,17902.74,False
10,50,2012-09-21,4215.0,False
10,52,2012-09-21,4239.38,False
10,54,2012-09-21,19.52,False
10,55,2012-09-21,12901.98,False
10,56,2012-09-21,1231.35,False
10,58,2012-09-21,8425.0,False
10,59,2012-09-21,272.22,False
10,60,2012-09-21,387.0,False
10,67,2012-09-21,10839.4,False
10,71,2012-09-21,13423.86,False
10,72,2012-09-21,123513.57,False
10,74,2012-09-21,34016.43,False
10,79,2012-09-21,35762.2,False
10,80,2012-09-21,133.21,False
10,81,2012-09-21,9793.63,False
10,82,2012-09-21,20942.21,False
10,83,2012-09-21,235.94,False
10,85,2012-09-21,2803.74,False
10,87,2012-09-21,29977.43,False
10,90,2012-09-21,13926.77,False
10,91,2012-09-21,11276.77,False
10,92,2012-09-21,49597.54,False
10,93,2012-09-21,1506.22,False
10,94,2012-09-21,65.49,False
10,95,2012-09-21,67963.11,False
10,96,2012-09-21,13565.23,False
10,97,2012-09-21,4522.72,False
10,1,2012-09-28,31477.5,False
10,2,2012-09-28,101696.68,False
10,3,2012-09-28,19867.34,False
10,4,2012-09-28,42838.68,False
10,5,2012-09-28,65585.96,False
10,6,2012-09-28,7608.8,False
10,7,2012-09-28,46282.84,False
10,8,2012-09-28,85974.5,False
10,9,2012-09-28,64358.02,False
10,10,2012-09-28,47821.03,False
10,11,2012-09-28,23483.55,False
10,12,2012-09-28,8628.64,False
10,13,2012-09-28,56960.17,False
10,14,2012-09-28,30545.42,False
10,16,2012-09-28,17398.02,False
10,17,2012-09-28,22918.62,False
10,18,2012-09-28,11069.68,False
10,19,2012-09-28,2930.77,False
10,20,2012-09-28,12170.0,False
10,21,2012-09-28,7662.82,False
10,22,2012-09-28,22109.71,False
10,23,2012-09-28,51737.52,False
10,24,2012-09-28,10544.86,False
10,25,2012-09-28,17564.13,False
10,26,2012-09-28,14895.88,False
10,27,2012-09-28,3454.63,False
10,28,2012-09-28,979.56,False
10,29,2012-09-28,14184.36,False
10,30,2012-09-28,8294.96,False
10,31,2012-09-28,4351.37,False
10,32,2012-09-28,18238.05,False
10,33,2012-09-28,10679.3,False
10,34,2012-09-28,31800.24,False
10,35,2012-09-28,5489.41,False
10,36,2012-09-28,389.6,False
10,37,2012-09-28,3836.83,False
10,38,2012-09-28,85036.81,False
10,40,2012-09-28,94653.7,False
10,41,2012-09-28,19072.88,False
10,42,2012-09-28,10839.98,False
10,44,2012-09-28,9307.28,False
10,46,2012-09-28,45796.01,False
10,47,2012-09-28,-98.0,False
10,48,2012-09-28,5011.0,False
10,49,2012-09-28,21066.9,False
10,50,2012-09-28,5220.0,False
10,52,2012-09-28,3875.75,False
10,55,2012-09-28,15606.52,False
10,56,2012-09-28,1075.59,False
10,58,2012-09-28,3855.0,False
10,59,2012-09-28,238.96,False
10,60,2012-09-28,405.0,False
10,67,2012-09-28,10604.84,False
10,71,2012-09-28,13017.31,False
10,72,2012-09-28,129930.09,False
10,74,2012-09-28,34885.51,False
10,79,2012-09-28,32713.6,False
10,80,2012-09-28,145.68,False
10,81,2012-09-28,9581.53,False
10,82,2012-09-28,21162.3,False
10,83,2012-09-28,202.46,False
10,85,2012-09-28,2152.97,False
10,87,2012-09-28,29571.6,False
10,90,2012-09-28,14328.82,False
10,91,2012-09-28,11511.55,False
10,92,2012-09-28,50045.69,False
10,93,2012-09-28,963.14,False
10,94,2012-09-28,50.44,False
10,95,2012-09-28,67903.38,False
10,96,2012-09-28,14380.23,False
10,97,2012-09-28,4896.1,False
10,98,2012-09-28,22.34,False
10,1,2012-10-05,36323.95,False
10,2,2012-10-05,105938.79,False
10,3,2012-10-05,20037.57,False
10,4,2012-10-05,47647.51,False
10,5,2012-10-05,54202.85,False
10,6,2012-10-05,7463.37,False
10,7,2012-10-05,51935.68,False
10,8,2012-10-05,90222.53,False
10,9,2012-10-05,61795.11,False
10,10,2012-10-05,46511.89,False
10,11,2012-10-05,26447.16,False
10,12,2012-10-05,9423.35,False
10,13,2012-10-05,64940.04,False
10,14,2012-10-05,34453.61,False
10,16,2012-10-05,16204.14,False
10,17,2012-10-05,25257.58,False
10,18,2012-10-05,16151.92,False
10,19,2012-10-05,2968.35,False
10,20,2012-10-05,15489.16,False
10,21,2012-10-05,8365.29,False
10,22,2012-10-05,22384.46,False
10,23,2012-10-05,54097.4,False
10,24,2012-10-05,10320.73,False
10,25,2012-10-05,18826.8,False
10,26,2012-10-05,16138.32,False
10,27,2012-10-05,3679.81,False
10,28,2012-10-05,1023.42,False
10,29,2012-10-05,14580.01,False
10,30,2012-10-05,9186.27,False
10,31,2012-10-05,4636.61,False
10,32,2012-10-05,19495.35,False
10,33,2012-10-05,9798.04,False
10,34,2012-10-05,34984.12,False
10,35,2012-10-05,6644.25,False
10,36,2012-10-05,754.8,False
10,37,2012-10-05,3977.13,False
10,38,2012-10-05,81722.12,False
10,40,2012-10-05,98848.77,False
10,41,2012-10-05,19047.59,False
10,42,2012-10-05,12109.32,False
10,44,2012-10-05,9281.77,False
10,46,2012-10-05,48404.31,False
10,47,2012-10-05,55.0,False
10,48,2012-10-05,5890.0,False
10,49,2012-10-05,19040.45,False
10,50,2012-10-05,3990.0,False
10,52,2012-10-05,4199.24,False
10,54,2012-10-05,10.0,False
10,55,2012-10-05,15877.08,False
10,56,2012-10-05,832.86,False
10,58,2012-10-05,7635.0,False
10,59,2012-10-05,176.14,False
10,60,2012-10-05,585.0,False
10,67,2012-10-05,11491.84,False
10,71,2012-10-05,14099.24,False
10,72,2012-10-05,121408.81,False
10,74,2012-10-05,32861.26,False
10,79,2012-10-05,35624.42,False
10,80,2012-10-05,478.03,False
10,81,2012-10-05,10202.65,False
10,82,2012-10-05,21970.45,False
10,83,2012-10-05,211.28,False
10,85,2012-10-05,3556.24,False
10,87,2012-10-05,31967.54,False
10,90,2012-10-05,14725.14,False
10,91,2012-10-05,13420.21,False
10,92,2012-10-05,54063.04,False
10,93,2012-10-05,1253.08,False
10,94,2012-10-05,58.2,False
10,95,2012-10-05,71869.34,False
10,96,2012-10-05,13666.98,False
10,97,2012-10-05,5242.23,False
10,98,2012-10-05,789.38,False
10,1,2012-10-12,40626.47,False
10,2,2012-10-12,99426.46,False
10,3,2012-10-12,19082.68,False
10,4,2012-10-12,43968.08,False
10,5,2012-10-12,49683.63,False
10,6,2012-10-12,7114.5,False
10,7,2012-10-12,47548.04,False
10,8,2012-10-12,84337.02,False
10,9,2012-10-12,58177.84,False
10,10,2012-10-12,48684.03,False
10,11,2012-10-12,25425.08,False
10,12,2012-10-12,9051.76,False
10,13,2012-10-12,61065.21,False
10,14,2012-10-12,33971.87,False
10,16,2012-10-12,12939.16,False
10,17,2012-10-12,24494.83,False
10,18,2012-10-12,19251.31,False
10,19,2012-10-12,3440.85,False
10,20,2012-10-12,13486.28,False
10,21,2012-10-12,8942.48,False
10,22,2012-10-12,23642.95,False
10,23,2012-10-12,55403.73,False
10,24,2012-10-12,13014.21,False
10,25,2012-10-12,19104.16,False
10,26,2012-10-12,17784.07,False
10,27,2012-10-12,3577.71,False
10,28,2012-10-12,981.58,False
10,29,2012-10-12,13395.68,False
10,30,2012-10-12,8614.94,False
10,31,2012-10-12,3769.07,False
10,32,2012-10-12,16021.57,False
10,33,2012-10-12,12000.12,False
10,34,2012-10-12,37214.03,False
10,35,2012-10-12,6554.21,False
10,36,2012-10-12,611.08,False
10,37,2012-10-12,4172.08,False
10,38,2012-10-12,96191.28,False
10,40,2012-10-12,97283.41,False
10,41,2012-10-12,13713.4,False
10,42,2012-10-12,11816.73,False
10,44,2012-10-12,9728.25,False
10,45,2012-10-12,10.47,False
10,46,2012-10-12,45384.81,False
10,48,2012-10-12,5005.0,False
10,49,2012-10-12,20224.08,False
10,50,2012-10-12,3641.0,False
10,52,2012-10-12,4366.68,False
10,54,2012-10-12,55.88,False
10,55,2012-10-12,15998.44,False
10,56,2012-10-12,1217.05,False
10,58,2012-10-12,3855.0,False
10,59,2012-10-12,307.11,False
10,60,2012-10-12,522.0,False
10,67,2012-10-12,11338.15,False
10,71,2012-10-12,11434.11,False
10,72,2012-10-12,113547.32,False
10,74,2012-10-12,36822.83,False
10,79,2012-10-12,31683.02,False
10,80,2012-10-12,171.86,False
10,81,2012-10-12,10286.65,False
10,82,2012-10-12,21360.52,False
10,83,2012-10-12,231.18,False
10,85,2012-10-12,2650.71,False
10,87,2012-10-12,28400.12,False
10,90,2012-10-12,13908.37,False
10,91,2012-10-12,12063.88,False
10,92,2012-10-12,53206.88,False
10,93,2012-10-12,1082.18,False
10,94,2012-10-12,279.36,False
10,95,2012-10-12,69742.01,False
10,96,2012-10-12,14449.84,False
10,97,2012-10-12,4853.52,False
10,98,2012-10-12,477.24,False
10,1,2012-10-19,44224.36,False
10,2,2012-10-19,102492.76,False
10,3,2012-10-19,19960.47,False
10,4,2012-10-19,44762.46,False
10,5,2012-10-19,49277.87,False
10,6,2012-10-19,5992.58,False
10,7,2012-10-19,60225.85,False
10,8,2012-10-19,85710.76,False
10,9,2012-10-19,54777.95,False
10,10,2012-10-19,46947.21,False
10,11,2012-10-19,25507.61,False
10,12,2012-10-19,8245.89,False
10,13,2012-10-19,58976.21,False
10,14,2012-10-19,38299.34,False
10,16,2012-10-19,15007.93,False
10,17,2012-10-19,25287.66,False
10,18,2012-10-19,22814.92,False
10,19,2012-10-19,2955.1,False
10,20,2012-10-19,13732.6,False
10,21,2012-10-19,8832.31,False
10,22,2012-10-19,21332.07,False
10,23,2012-10-19,58628.76,False
10,24,2012-10-19,15063.33,False
10,25,2012-10-19,19799.74,False
10,26,2012-10-19,19797.67,False
10,27,2012-10-19,4211.05,False
10,28,2012-10-19,1118.61,False
10,29,2012-10-19,12892.74,False
10,30,2012-10-19,8533.1,False
10,31,2012-10-19,3540.28,False
10,32,2012-10-19,14967.02,False
10,33,2012-10-19,14465.38,False
10,34,2012-10-19,39109.96,False
10,35,2012-10-19,7242.79,False
10,36,2012-10-19,788.54,False
10,37,2012-10-19,4135.98,False
10,38,2012-10-19,86841.22,False
10,40,2012-10-19,94644.66,False
